Time,Max Concentration,Last Pit,Air Temp,Track Temp,Humidity,Pressure,Wind Speed,Yellow
1260.0,5.423728813559324,21.0,56.10002,55.99994,60,30.177104490999998,5.2,0
1280.0,8.564919232811635,21.33333333333333,56.10002,55.99994,60,30.177104490999998,5.2,0
1300.0,7.893282816323309,21.66666666666667,56.10002,55.99994,60,30.177104490999998,5.2,0
1320.0,7.39247311827957,22.0,56.10002,55.99994,60,30.177104490999998,5.9,0
1340.0,8.078231292517007,22.33333333333333,56.10002,55.99994,60,30.177104490999998,5.9,0
1360.0,6.7656709854199795,22.66666666666667,56.10002,55.99994,60,30.177104490999998,5.9,0
1380.0,9.135913848332413,23.0,55.99994,55.99994,60,30.176218588,1.9,0
1400.0,5.952380952380952,23.33333333333333,55.99994,55.99994,60,30.176218588,1.9,0
1420.0,6.280940770728532,23.66666666666667,55.99994,55.99994,60,30.176218588,1.9,0
1440.0,7.703081232492997,24.0,55.99994,55.99994,60,30.175037384,3.9,0
1460.0,4.67687074829932,24.33333333333333,55.99994,55.99994,60,30.175037384,3.9,0
1480.0,6.851935386249307,24.66666666666667,55.99994,55.99994,60,30.175037384,3.9,0
1500.0,4.67687074829932,25.0,55.99994,55.99994,60,30.176218588,4.6,0
1520.0,4.5679569241662055,25.33333333333333,55.99994,55.99994,60,30.176218588,4.6,0
1540.0,5.7099461552077555,25.66666666666667,55.99994,55.99994,60,30.176218588,4.6,0
1560.0,5.3908355795148255,26.0,55.99994,55.99994,60,30.174151481,1.9,0
1580.0,4.201680672268908,26.33333333333333,55.99994,55.99994,60,30.174151481,1.9,0
1600.0,4.901960784313727,26.66666666666667,55.99994,55.99994,60,30.174151481,1.9,0
1620.0,3.5038542396636303,27.0,55.90004,55.99994,60,30.174151481,0.6,0
1640.0,5.7099461552077555,27.33333333333333,55.90004,55.99994,60,30.174151481,0.6,0
1660.0,5.952380952380952,27.66666666666667,55.90004,55.99994,60,30.174151481,0.6,0
1680.0,4.797441364605544,28.0,55.90004,55.99994,60,30.169131364000002,1.9,0
1700.0,4.901960784313727,28.33333333333333,55.90004,55.99994,60,30.169131364000002,1.9,0
1720.0,5.1020408163265305,28.66666666666667,55.90004,55.99994,60,30.169131364000002,1.9,0
1740.0,4.797441364605544,29.0,55.90004,55.99994,60,30.172084374,3.2,0
